id,name,country_code,country_name,state_province,city,registration_id,registration_type,description,website,email,phone,framework_area,ntee_code,icnpo_code,source,source_id,last_filing_year,annual_revenue,employee_count,lat,lon,model_type,tags,alignment_score,evidence_url,evidence_quote,last_verified_at
691118,Archivo Histórico de La Paz (ALP),BO,Bolivia,,,,,,,,,healthcare,,,wikidata,Q138511482,,,,-16.29,-63.59,nonprofit,tier_c,3,,,
691108,Biblioteca Central Universidad Mayor de San Andrés,BO,Bolivia,,,,,library,,,,education,,,wikidata,Q39080672,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691111,Biblioteca Económica Financiera,BO,Bolivia,,,,,library,,,,education,,,wikidata,Q39080669,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691110,Biblioteca Ministerio de Educación,BO,Bolivia,,,,,library,,,,education,,,wikidata,Q39080667,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691166,Biblioteca Municipal de La Paz,BO,Bolivia,,,,,library in Bolivia,,,,education,,,wikidata,Q42821521,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691156,Biblioteca de la Consejería Cultural de la Embajada de España en La Paz,BO,Bolivia,,,,,library,,,,education,,,wikidata,Q85682288,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691169,Biblioteca del Bicentenario de Bolivia,BO,Bolivia,,,,,library in Bolivia,http://www.bbb.gob.bo/,,,education,,,wikidata,Q48781781,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691092,Biblioteca del Centro Cultural de España en La Paz,BO,Bolivia,,,,,library,http://www.ccelp.bo/biblioteca-ccelp,,,education,,,wikidata,Q85682305,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691107,Biblioteca y Archivo Histórico de la Asamblea Legislativa Plurinacional,BO,Bolivia,,,,,library,,,,healthcare,,,wikidata,Q33082441,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
690730,Bolivian Forest Research Institute,BO,Bolivia,,,,,"nonprofit organization in Santa Cruz, Bolivia",http://ibifbolivia.org.bo/,,,ecology,,,wikidata,Q50040258,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
690770,Bolivian Queers Movement,BO,Bolivia,,,,,collective of activists from the indigenous LGBT+ community in Bolivia,,,,democracy,,,wikidata,Q126551546,,,,-16.29,-63.59,nonprofit,tier_b,7,,,
690704,Bolivian Red Cross,BO,Bolivia,,,,,National Red Cross Society in Bolivia,http://cruzrojaboliviana.org,,,democracy,,,wikidata,Q4939585,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
763613,Bolivian Workers' Center,BO,Bolivia,,La Paz,,labor/national_union,trade union,http://cob.org.bo/,,,democracy,,,wikidata_unions,Q1053929,1952,,,-16.29,-63.59,labor_union,,2,http://www.wikidata.org/entity/Q1053929,,
690715,Confederation of Indigenous Peoples of Bolivia,BO,Bolivia,,,,,Bolivian organization of indigenous people,,,,democracy,,,wikidata,Q5159823,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
764680,Habitat for Humanity Bolivia,BO,Bolivia,,La Paz,,land_and_housing/sweat_equity_program,Habitat for Humanity country or regional office. Sweat-equity homeownership program. See https://www.hpf-bolivia.org/.,https://www.hpf-bolivia.org/,,,housing_land,,,habitat_affiliates,BO:habitat-for-humanity-bolivia,,,,-16.29,-63.59,sweat_equity_program,"habitat_affiliate,sweat_equity",3,https://www.hpf-bolivia.org/,,
690766,Indigenous Central of the Amazonian Region of Bolivia,BO,Bolivia,,,,,indigenous rights organization in Bolivia,,,,democracy,,,wikidata,Q135922896,,,,-16.29,-63.59,nonprofit,tier_b,4,,,
691100,"Library, AECID Centro de Formación de la Cooperacion Española",BO,Bolivia,,,,,library,http://www.aecid-cf.bo,,,education,,,wikidata,Q85682307,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691095,National Archive and Library of Bolivia,BO,Bolivia,,,,,national archives and national library,https://www.archivoybibliotecanacionales.org.bo/,,,healthcare,,,wikidata,Q6970411,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691144,National Library of Bolivia,BO,Bolivia,,,,,library,https://www.archivoybibliotecanacionales.org.bo/,,,education,,,wikidata,Q8247526,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
691172,Open Data portal Bolivia,BO,Bolivia,,,,,,http://opendatabolivia.github.io/,,,energy_digital,,,wikidata,Q97063703,,,,-16.29,-63.59,nonprofit,tier_c,3,,,
690714,Sustainable Bolivia,BO,Bolivia,,,,,,http://www.sustainablebolivia.org,,,democracy,,,wikidata,Q7649570,,,,-16.29,-63.59,nonprofit,tier_c,3,,,
763635,Unified Syndical Confederation of Rural Workers of Bolivia,BO,Bolivia,,La Paz,,labor/national_union,trade union,http://www.csutcb.org,,,democracy,,,wikidata_unions,Q547069,1979,,,-16.29,-63.59,labor_union,,2,http://www.wikidata.org/entity/Q547069,,
690764,fundación para la Conservación del Bosque Chiquitano,BO,Bolivia,,,,,organization with the mission to promote harmonious coexistence between society and nature in the Chiquitano Forest.,,,,ecology,,,wikidata,Q131339845,,,,-16.29,-63.59,nonprofit,tier_b,3,,,
